/dev/block/dm-27 / erofs ro,seclabel,relatime,user_xattr,acl,cache_strategy=readaround 0 0
/dev/block/sda2 /mnt/vendor/persist ext4 rw,seclabel,nosuid,nodev,noatime 0 0
/dev/block/sde6 /vendor/firmware_mnt vfat ro,context=u:object_r:firmware_file:s0,relatime,uid=1000,gid=1000,fmask=0337,dmask=0227,codepage=437,iocharset=iso8859-1,shortname=lower,errors=remount-ro 0 0
/dev/block/sde11 /vendor/dsp ext4 ro,seclabel,nosuid,nodev,relatime 0 0
/dev/block/sde7 /vendor/bt_firmware vfat ro,context=u:object_r:bt_firmware_file:s0,relatime,uid=1002,gid=3002,fmask=0337,dmask=0227,codepage=437,iocharset=iso8859-1,shortname=lower,errors=remount-ro 0 0
/dev/block/sde25 /mnt/vendor/qmcs vfat rw,context=u:object_r:vendor_qmcs_file:s0,nosuid,nodev,noatime,fmask=0000,dmask=0000,allow_utime=0022,codepage=437,iocharset=iso8859-1,shortname=mixed,errors=remount-ro 0 0
/dev/block/by-name/oplusreserve2 /mnt/oplus/op2 ext4 rw,seclabel,nosuid,nodev,noatime 0 0
tmpfs /storage tmpfs rw,seclabel,nosuid,nodev,noexec,relatime,size=7730420k,nr_inodes=1932605,mode=755,gid=1000 0 0
/dev/block/dm-78 /data f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
tmpfs /linkerconfig tmpfs rw,seclabel,nosuid,nodev,noexec,relatime,size=7730420k,nr_inodes=1932605,mode=755 0 0
/dev/block/loop19 /mnt/opex/com.oplus.AutoLayout@14001010 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
overlay /system_ext/framework/oplusex/com.oplus.AutoLayout overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.AutoLayout@14001010/javalib:/system_ext/framework/oplusex/com.oplus.AutoLayout,override_creds=off 0 0
/dev/block/loop22 /mnt/opex/com.oplus.CustCore@15000029 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
overlay /system_ext/framework/oplusex/com.oplus.CustCore overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.CustCore@15000029/javalib:/system_ext/framework/oplusex/com.oplus.CustCore,override_creds=off 0 0
/dev/block/loop25 /mnt/opex/com.oplus.NetworkAssistSys@15002034 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
overlay /system_ext/framework/oplusex/com.oplus.NetworkAssistSys overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.NetworkAssistSys@15002034/javalib:/system_ext/framework/oplusex/com.oplus.NetworkAssistSys,override_creds=off 0 0
/dev/block/loop27 /mnt/opex/com.oplus.Omoji@15000035 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
overlay /my_stock/etc/Omoji overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.Omoji@15000035/etc/Omoji:/my_stock/etc/Omoji,override_creds=off 0 0
overlay /mnt/vendor/my_stock/etc/Omoji overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.Omoji@15000035/etc/Omoji:/my_stock/etc/Omoji,override_creds=off 0 0
/dev/block/loop12 /apex/com.android.configinfrastructure@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop17 /apex/com.android.ipsec@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop11 /apex/com.android.tzdata@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop11 /apex/com.android.tzdata ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop17 /apex/com.android.ipsec ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop12 /apex/com.android.configinfrastructure ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop5 /apex/com.android.appsearch@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop18 /apex/com.android.uwb@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop13 /apex/com.android.adservices@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop23 /apex/com.android.media.swcodec@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop5 /apex/com.android.appsearch ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop18 /apex/com.android.uwb ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop13 /apex/com.android.adservices ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop21 /apex/com.android.conscrypt@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop9 /apex/com.android.permission@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop23 /apex/com.android.media.swcodec ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop21 /apex/com.android.conscrypt ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop9 /apex/com.android.permission ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop4 /apex/com.android.profiling@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop14 /apex/com.android.devicelock@1 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop4 /apex/com.android.profiling ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop39 /mnt/opex/com.oplus.fancyIconLoader@1000000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
overlay /system_ext/framework/oplusex/com.oplus.fancyIconLoader overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.fancyIconLoader@1000000/javalib:/system_ext/framework/oplusex/com.oplus.fancyIconLoader,override_creds=off 0 0
/dev/block/loop14 /apex/com.android.devicelock ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop6 /apex/com.android.apex.cts.shim@1 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop7 /apex/com.android.art@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop7 /apex/com.android.art ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop6 /apex/com.android.apex.cts.shim ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop15 /apex/com.android.healthfitness@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop15 /apex/com.android.healthfitness ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop8 /apex/com.android.extservices@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop8 /apex/com.android.extservices ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop10 /apex/com.android.compos@2 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop10 /apex/com.android.compos ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop20 /apex/com.android.adbd@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop20 /apex/com.android.adbd ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop29 /apex/com.android.nfcservices@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop26 /apex/com.android.neuralnetworks@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop16 /apex/com.android.i18n@1 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop29 /apex/com.android.nfcservices ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop28 /apex/com.android.media@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop26 /apex/com.android.neuralnetworks ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop28 /apex/com.android.media ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop24 /apex/com.android.cellbroadcast@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop24 /apex/com.android.cellbroadcast ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop31 /apex/com.android.vndk.v33@1 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop16 /apex/com.android.i18n ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop30 /apex/com.android.rkpd@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop31 /apex/com.android.vndk.v33 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop33 /apex/com.android.wifi@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop30 /apex/com.android.rkpd ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop34 /apex/com.android.resolv@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop32 /apex/com.android.os.statsd@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop33 /apex/com.android.wifi ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop34 /apex/com.android.resolv ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop32 /apex/com.android.os.statsd ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop43 /mnt/opex/com.oplus.moduleservices@15000014 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
tmpfs /data_mirror tmpfs rw,seclabel,nosuid,nodev,noexec,relatime,size=7730420k,nr_inodes=1932605,mode=700,gid=1000 0 0
overlay /system_ext/framework/oplusex/com.oplus.moduleservices overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.moduleservices@15000014/javalib:/system_ext/framework/oplusex/com.oplus.moduleservices,override_creds=off 0 0
overlay /system_ext/lib64/oplusex/com.oplus.moduleservices overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.moduleservices@15000014/lib64:/system_ext/lib64/oplusex/com.oplus.moduleservices,override_creds=off 0 0
/dev/block/loop44 /mnt/opex/com.oplus.odmf@15002009 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
overlay /system_ext/framework/oplusex/com.oplus.odmf overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.odmf@15002009/javalib:/system_ext/framework/oplusex/com.oplus.odmf,override_creds=off 0 0
overlay /system_ext/lib64/oplusex/com.oplus.odmf overlay ro,seclabel,noatime,lowerdir=/mnt/opex/com.oplus.odmf@15002009/lib64:/system_ext/lib64/oplusex/com.oplus.odmf,override_creds=off 0 0
/dev/block/dm-78 /data_mirror/data_ce/null f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
/dev/block/dm-78 /data_mirror/data_de/null f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
/dev/block/dm-78 /data_mirror/misc_ce/null f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
/dev/block/loop37 /apex/com.android.virt@2 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop38 /apex/com.android.scheduling@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop35 /apex/com.android.sdkext@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop42 /apex/com.android.mediaprovider@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop38 /apex/com.android.scheduling ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/dm-78 /data_mirror/misc_de/null f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
/dev/block/loop40 /apex/com.android.ondevicepersonalization@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop35 /apex/com.android.sdkext ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop37 /apex/com.android.virt ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop41 /apex/com.android.tethering@352090000 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop42 /apex/com.android.mediaprovider ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop36 /apex/com.android.runtime@1 ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop36 /apex/com.android.runtime ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop40 /apex/com.android.ondevicepersonalization ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/loop41 /apex/com.android.tethering ext4 ro,dirsync,seclabel,nodev,noatime 0 0
/dev/block/dm-78 /data_mirror/storage_area f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
/dev/block/dm-78 /data_mirror/cur_profiles f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
/dev/block/dm-78 /data_mirror/ref_profiles f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
tmpfs /apex/apex-info-list.xml tmpfs rw,seclabel,nosuid,nodev,noexec,relatime,size=7730420k,nr_inodes=1932605,mode=755 0 0
/dev/block/dm-78 /data_mirror/data_ce/null/0 f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
/dev/block/dm-78 /data/user/0 f2fs rw,lazytime,seclabel,nosuid,nodev,noatime,background_gc=on,discard,no_heap,user_xattr,inline_xattr,acl,inline_data,inline_dentry,flush_merge,extent_cache,mode=adaptive,active_logs=6,reserve_root=32768,resuid=0,resgid=1065,inlinecrypt,alloc_mode=default,checkpoint_merge,fsync_mode=nobarrier,compress_algorithm=lz4,compress_log_size=2,compress_mode=user,discard_unit=block,memory=normal 0 0
/dev/block/by-name/oplusreserve2 /data/persist_log/oplusreserve/media/log/shutdown ext4 rw,seclabel,nosuid,nodev,noatime 0 0
/dev/block/by-name/oplusreserve2 /data/persist_log/oplusreserve/media/log/hang_oplus ext4 rw,seclabel,nosuid,nodev,noatime 0 0
/dev/block/by-name/oplusreserve2 /data/persist_log/cache/factory ext4 rw,seclabel,nosuid,nodev,noatime 0 0
/dev/block/by-name/oplusreserve2 /data/persist_log/oplus_fsck_fulldiskscanuserdata ext4 rw,seclabel,nosuid,nodev,noatime 0 0
adb /dev/usb-ffs/adb functionfs rw,relatime 0 0
diag /dev/ffs-diag functionfs rw,relatime 0 0
diag_mdm /dev/ffs-diag-1 functionfs rw,relatime 0 0
diag_mdm2 /dev/ffs-diag-2 functionfs rw,relatime 0 0
mtp /dev/usb-ffs/mtp functionfs rw,relatime 0 0
ptp /dev/usb-ffs/ptp functionfs rw,relatime 0 0
/dev/block/by-name/oplusreserve2 /data/persist_log/criticallog ext4 rw,seclabel,nosuid,nodev,noatime 0 0
none /dev/freezer cgroup rw,relatime,freezer 0 0
/dev/block/by-name/oplusreserve2 /data/persist_log/oplusreserve/media/log/minidumpbackup ext4 rw,seclabel,nosuid,nodev,noatime 0 0
/dev/block/by-name/oplusreserve2 /data/persist_log/storage/op2storagelog ext4 rw,seclabel,nosuid,nodev,noatime 0 0
/proc/self/fd/12 /data/incremental/MT_data_app_vmdl975/mount incremental-fs rw,seclabel,nosuid,nodev,noatime,read_timeout_ms=10000,readahead=0,report_uid,sysfs_name=MT_data_app_vmdl97543edce28-2b80-4792-91d6-5d70d0fb25cf 0 0
/proc/self/fd/12 /data/app/~~HLwpA8CAr_rwtEt8Ewb_xg== incremental-fs rw,seclabel,nosuid,nodev,noatime,read_timeout_ms=10000,readahead=0,report_uid,sysfs_name=MT_data_app_vmdl97543edce28-2b80-4792-91d6-5d70d0fb25cf 0 0
/dev/fuse /mnt/installer/0/emulated fuse rw,lazytime,nosuid,nodev,noexec,noatime,user_id=0,group_id=0,allow_other 0 0
/dev/fuse /mnt/androidwritable/0/emulated fuse rw,lazytime,nosuid,nodev,noexec,noatime,user_id=0,group_id=0,allow_other 0 0
/dev/fuse /mnt/user/0/emulated fuse rw,lazytime,nosuid,nodev,noexec,noatime,user_id=0,group_id=0,allow_other 0 0
/dev/fuse /storage/emulated fuse rw,lazytime,nosuid,nodev,noexec,noatime,user_id=0,group_id=0,allow_other 0 0
